"date" "interval" "steps"
"4892" "2012-11-21" 640 0
"4954" "2012-11-21" 645 0
"5026" "2012-11-21" 650 60
"5069" "2012-11-21" 655 31
"5136" "2012-11-21" 700 23
"5202" "2012-11-21" 705 22
"5269" "2012-11-21" 710 114
"5352" "2012-11-21" 715 327
"5405" "2012-11-21" 720 53
"5447" "2012-11-21" 725 16
"5514" "2012-11-21" 730 39
"5558" "2012-11-21" 735 73
"5626" "2012-11-21" 740 37
"5718" "2012-11-21" 745 98
"5776" "2012-11-21" 750 277
"5817" "2012-11-21" 755 503
"5884" "2012-11-21" 800 693
"5918" "2012-11-21" 805 522
"6011" "2012-11-21" 810 418
"6092" "2012-11-21" 815 679
"6132" "2012-11-21" 820 736
"6166" "2012-11-21" 825 733
"6230" "2012-11-21" 830 758
"6287" "2012-11-21" 835 755
"6405" "2012-11-21" 840 659
"6450" "2012-11-21" 845 187
"6477" "2012-11-21" 850 14
"6534" "2012-11-21" 855 734
"6641" "2012-11-21" 900 269
"6699" "2012-11-21" 905 31
"6766" "2012-11-21" 910 15
"6794" "2012-11-21" 915 0
"6880" "2012-11-21" 920 0
"6898" "2012-11-21" 925 0
"7008" "2012-11-21" 930 37
"7056" "2012-11-21" 935 111
"7126" "2012-11-21" 940 0
"7170" "2012-11-21" 945 0
"7253" "2012-11-21" 950 0
"7293" "2012-11-21" 955 45
"7347" "2012-11-21" 1000 0
"7401" "2012-11-21" 1005 0
"7483" "2012-11-21" 1010 0
"7540" "2012-11-21" 1015 0
"7580" "2012-11-21" 1020 0
"7638" "2012-11-21" 1025 0
"7692" "2012-11-21" 1030 0
"7761" "2012-11-21" 1035 0
"7826" "2012-11-21" 1040 0
"7882" "2012-11-21" 1045 0
"7976" "2012-11-21" 1050 0
"7998" "2012-11-21" 1055 0
"8071" "2012-11-21" 1100 0
"8127" "2012-11-21" 1105 0
"8185" "2012-11-21" 1110 0
"8248" "2012-11-21" 1115 0
"8316" "2012-11-21" 1120 0
"8360" "2012-11-21" 1125 0
"8454" "2012-11-21" 1130 0
"8485" "2012-11-21" 1135 0
"8555" "2012-11-21" 1140 0
"8619" "2012-11-21" 1145 0
"8685" "2012-11-21" 1150 0
"8739" "2012-11-21" 1155 0
"8844" "2012-11-21" 1200 0
"8880" "2012-11-21" 1205 0
"8935" "2012-11-21" 1210 0
"8989" "2012-11-21" 1215 0
"9068" "2012-11-21" 1220 0
"9097" "2012-11-21" 1225 28
"9156" "2012-11-21" 1230 81
"9228" "2012-11-21" 1235 60
"9319" "2012-11-21" 1240 0
"9346" "2012-11-21" 1245 0
"9400" "2012-11-21" 1250 0
"9460" "2012-11-21" 1255 7
"9529" "2012-11-21" 1300 0
"9607" "2012-11-21" 1305 0
"9652" "2012-11-21" 1310 0
"9716" "2012-11-21" 1315 0
"9774" "2012-11-21" 1320 0
"9871" "2012-11-21" 1325 0
"9912" "2012-11-21" 1330 0
"9979" "2012-11-21" 1335 0
"10033" "2012-11-21" 1340 0
"10116" "2012-11-21" 1345 0
"10161" "2012-11-21" 1350 0
"10215" "2012-11-21" 1355 0
"10296" "2012-11-21" 1400 0
"10364" "2012-11-21" 1405 0
"10408" "2012-11-21" 1410 0
"10450" "2012-11-21" 1415 0
"10509" "2012-11-21" 1420 0
"10559" "2012-11-21" 1425 0
"10635" "2012-11-21" 1430 79
"10685" "2012-11-21" 1435 22
"10765" "2012-11-21" 1440 8
"10832" "2012-11-21" 1445 0
"10901" "2012-11-21" 1450 0
"10942" "2012-11-21" 1455 0
"10997" "2012-11-21" 1500 0
"11056" "2012-11-21" 1505 42
"11109" "2012-11-21" 1510 18
"11202" "2012-11-21" 1515 0
"11256" "2012-11-21" 1520 35
"11322" "2012-11-21" 1525 50
"11393" "2012-11-21" 1530 51
"11422" "2012-11-21" 1535 0
"11475" "2012-11-21" 1540 0
"11536" "2012-11-21" 1545 0
"11649" "2012-11-21" 1550 0
"11681" "2012-11-21" 1555 0
"11750" "2012-11-21" 1600 0
"11804" "2012-11-21" 1605 0
"11871" "2012-11-21" 1610 0
"11902" "2012-11-21" 1615 0
"11960" "2012-11-21" 1620 0
"12038" "2012-11-21" 1625 0
"12108" "2012-11-21" 1630 0
"12141" "2012-11-21" 1635 0
"12210" "2012-11-21" 1640 0
"12268" "2012-11-21" 1645 0
"12334" "2012-11-21" 1650 0
"12422" "2012-11-21" 1655 57
"12491" "2012-11-21" 1700 30
"12545" "2012-11-21" 1705 0
"12585" "2012-11-21" 1710 15
"12638" "2012-11-21" 1715 142
"12710" "2012-11-21" 1720 287
"12777" "2012-11-21" 1725 515
"12818" "2012-11-21" 1730 412
"12891" "2012-11-21" 1735 366
"12946" "2012-11-21" 1740 513
"12999" "2012-11-21" 1745 397
"13092" "2012-11-21" 1750 0
"13120" "2012-11-21" 1755 66
"13182" "2012-11-21" 1800 0
"13251" "2012-11-21" 1805 8
"13300" "2012-11-21" 1810 21
"13383" "2012-11-21" 1815 43
"13448" "2012-11-21" 1820 0
"13529" "2012-11-21" 1825 0
"13561" "2012-11-21" 1830 0
"13618" "2012-11-21" 1835 7
"13678" "2012-11-21" 1840 37
"13755" "2012-11-21" 1845 101
"13825" "2012-11-21" 1850 8
"13892" "2012-11-21" 1855 0
"13933" "2012-11-21" 1900 65
"13990" "2012-11-21" 1905 38
"14072" "2012-11-21" 1910 0
"14116" "2012-11-21" 1915 0
"14169" "2012-11-21" 1920 0
"14219" "2012-11-21" 1925 0
"14290" "2012-11-21" 1930 0
"14339" "2012-11-21" 1935 0
"14428" "2012-11-21" 1940 0
"14499" "2012-11-21" 1945 0
"14562" "2012-11-21" 1950 0
"14606" "2012-11-21" 1955 0
"14661" "2012-11-21" 2000 0
"14719" "2012-11-21" 2005 0
"14778" "2012-11-21" 2010 13
"14866" "2012-11-21" 2015 20
"14935" "2012-11-21" 2020 0
"14977" "2012-11-21" 2025 0
"15031" "2012-11-21" 2030 0
"15085" "2012-11-21" 2035 0
"15153" "2012-11-21" 2040 52
"15209" "2012-11-21" 2045 0
"15263" "2012-11-21" 2050 0
"15332" "2012-11-21" 2055 0
"15414" "2012-11-21" 2100 24
"15469" "2012-11-21" 2105 0
"15501" "2012-11-21" 2110 0
"15559" "2012-11-21" 2115 0
"15620" "2012-11-21" 2120 0
"15679" "2012-11-21" 2125 0
"15741" "2012-11-21" 2130 0
"15852" "2012-11-21" 2135 0
"15870" "2012-11-21" 2140 0
"15960" "2012-11-21" 2145 0
"16016" "2012-11-21" 2150 0
"16057" "2012-11-21" 2155 0
"16119" "2012-11-21" 2200 0
"16207" "2012-11-21" 2205 0
"16261" "2012-11-21" 2210 0
"16319" "2012-11-21" 2215 0
"16372" "2012-11-21" 2220 0
"16441" "2012-11-21" 2225 0
"16495" "2012-11-21" 2230 0
"16541" "2012-11-21" 2235 0
"16618" "2012-11-21" 2240 0
"16698" "2012-11-21" 2245 0
"16756" "2012-11-21" 2250 0
"16810" "2012-11-21" 2255 0
"16865" "2012-11-21" 2300 0
"16919" "2012-11-21" 2305 0
"16978" "2012-11-21" 2310 0
"17032" "2012-11-21" 2315 0
"17100" "2012-11-21" 2320 0
"17155" "2012-11-21" 2325 0
"17209" "2012-11-21" 2330 0
"17280" "2012-11-21" 2335 0
"17336" "2012-11-21" 2340 0
"17390" "2012-11-21" 2345 0
"17470" "2012-11-21" 2350 0
"17526" "2012-11-21" 2355 0
"36" "2012-11-22" 0 0
"104" "2012-11-22" 5 0
"144" "2012-11-22" 10 0
"200" "2012-11-22" 15 0
"254" "2012-11-22" 20 0
"336" "2012-11-22" 25 0
"377" "2012-11-22" 30 0
"459" "2012-11-22" 35 0
"528" "2012-11-22" 40 0
"568" "2012-11-22" 45 0
"612" "2012-11-22" 50 0
"674" "2012-11-22" 55 0
"775" "2012-11-22" 100 0
"830" "2012-11-22" 105 0
"898" "2012-11-22" 110 0
"952" "2012-11-22" 115 0
"984" "2012-11-22" 120 0
"1046" "2012-11-22" 125 0
"1099" "2012-11-22" 130 0
"1200" "2012-11-22" 135 0
"1244" "2012-11-22" 140 0
"1311" "2012-11-22" 145 0
"1364" "2012-11-22" 150 0
"1430" "2012-11-22" 155 0
"1523" "2012-11-22" 200 0
"1584" "2012-11-22" 205 0
"1634" "2012-11-22" 210 0
"1693" "2012-11-22" 215 0
"1747" "2012-11-22" 220 0
"1787" "2012-11-22" 225 0
"1874" "2012-11-22" 230 0
"1927" "2012-11-22" 235 0
"1995" "2012-11-22" 240 0
"2050" "2012-11-22" 245 0
"2104" "2012-11-22" 250 0
"2146" "2012-11-22" 255 0
"2255" "2012-11-22" 300 0
"2297" "2012-11-22" 305 0
"2378" "2012-11-22" 310 0
"2393" "2012-11-22" 315 0
"2474" "2012-11-22" 320 0
"2528" "2012-11-22" 325 0
"2570" "2012-11-22" 330 0
"2662" "2012-11-22" 335 0
"2707" "2012-11-22" 340 0
"2750" "2012-11-22" 345 0
"2843" "2012-11-22" 350 0
"2873" "2012-11-22" 355 0
"2941" "2012-11-22" 400 0
"3000" "2012-11-22" 405 0
"3053" "2012-11-22" 410 0
"3114" "2012-11-22" 415 0
"3215" "2012-11-22" 420 0
"3273" "2012-11-22" 425 0
"3304" "2012-11-22" 430 0
"3359" "2012-11-22" 435 0
"3428" "2012-11-22" 440 0
"3487" "2012-11-22" 445 0
"3596" "2012-11-22" 450 0
"3630" "2012-11-22" 455 0
"3675" "2012-11-22" 500 0
"3738" "2012-11-22" 505 0
"3787" "2012-11-22" 510 0
"3848" "2012-11-22" 515 0
"3917" "2012-11-22" 520 0
"4013" "2012-11-22" 525 0
"4083" "2012-11-22" 530 0
"4146" "2012-11-22" 535 0
"4200" "2012-11-22" 540 0
"4222" "2012-11-22" 545 0
"4300" "2012-11-22" 550 0
"4336" "2012-11-22" 555 0
"4451" "2012-11-22" 600 0
"4480" "2012-11-22" 605 0
"4557" "2012-11-22" 610 0
"4601" "2012-11-22" 615 0
"4642" "2012-11-22" 620 0
"4699" "2012-11-22" 625 0
"4768" "2012-11-22" 630 0
"4850" "2012-11-22" 635 0
"4939" "2012-11-22" 640 46
"4986" "2012-11-22" 645 9
"5040" "2012-11-22" 650 36
"5071" "2012-11-22" 655 107
"5164" "2012-11-22" 700 0
"5207" "2012-11-22" 705 0
"5262" "2012-11-22" 710 44
"5320" "2012-11-22" 715 20
"5374" "2012-11-22" 720 60
"5434" "2012-11-22" 725 33
"5497" "2012-11-22" 730 4
"5574" "2012-11-22" 735 0
"5628" "2012-11-22" 740 15
"5689" "2012-11-22" 745 21
"5736" "2012-11-22" 750 40
"5809" "2012-11-22" 755 1
"5904" "2012-11-22" 800 7
"5944" "2012-11-22" 805 159
"5980" "2012-11-22" 810 39
"6066" "2012-11-22" 815 0
"6111" "2012-11-22" 820 13
"6207" "2012-11-22" 825 8
"6248" "2012-11-22" 830 94
"6301" "2012-11-22" 835 78
"6370" "2012-11-22" 840 266
"6422" "2012-11-22" 845 362
"6474" "2012-11-22" 850 478
"6552" "2012-11-22" 855 528
"6631" "2012-11-22" 900 499
"6688" "2012-11-22" 905 513
"6720" "2012-11-22" 910 523
"6797" "2012-11-22" 915 469
"6869" "2012-11-22" 920 517
"6923" "2012-11-22" 925 544
"6968" "2012-11-22" 930 64
"7021" "2012-11-22" 935 0
"7091" "2012-11-22" 940 0
"7186" "2012-11-22" 945 53
"7227" "2012-11-22" 950 158
"7294" "2012-11-22" 955 0
"7376" "2012-11-22" 1000 0
"7417" "2012-11-22" 1005 0
"7470" "2012-11-22" 1010 0
"7529" "2012-11-22" 1015 0
"7568" "2012-11-22" 1020 0
"7634" "2012-11-22" 1025 16
"7689" "2012-11-22" 1030 56
"7749" "2012-11-22" 1035 0
"7813" "2012-11-22" 1040 0
"7900" "2012-11-22" 1045 43
"7940" "2012-11-22" 1050 40
"7997" "2012-11-22" 1055 143
"8076" "2012-11-22" 1100 202
"8114" "2012-11-22" 1105 281
"8183" "2012-11-22" 1110 27
"8262" "2012-11-22" 1115 70
"8324" "2012-11-22" 1120 106
"8378" "2012-11-22" 1125 107
"8423" "2012-11-22" 1130 5
"8480" "2012-11-22" 1135 0
"8598" "2012-11-22" 1140 15
"8640" "2012-11-22" 1145 37
"8706" "2012-11-22" 1150 139
"8751" "2012-11-22" 1155 141
"8792" "2012-11-22" 1200 58
"8848" "2012-11-22" 1205 47
"8926" "2012-11-22" 1210 0
"9020" "2012-11-22" 1215 10
"9076" "2012-11-22" 1220 32
"9130" "2012-11-22" 1225 66
"9171" "2012-11-22" 1230 0
"9219" "2012-11-22" 1235 0
"9280" "2012-11-22" 1240 0
"9394" "2012-11-22" 1245 0
"9446" "2012-11-22" 1250 0
"9461" "2012-11-22" 1255 0
"9556" "2012-11-22" 1300 0
"9609" "2012-11-22" 1305 0
"9676" "2012-11-22" 1310 0
"9707" "2012-11-22" 1315 0
"9778" "2012-11-22" 1320 0
"9848" "2012-11-22" 1325 0
"9903" "2012-11-22" 1330 22
"9956" "2012-11-22" 1335 0
"10024" "2012-11-22" 1340 0
"10094" "2012-11-22" 1345 0
"10166" "2012-11-22" 1350 51
"10233" "2012-11-22" 1355 0
"10286" "2012-11-22" 1400 21
"10326" "2012-11-22" 1405 35
"10411" "2012-11-22" 1410 0
"10467" "2012-11-22" 1415 25
"10534" "2012-11-22" 1420 26
"10588" "2012-11-22" 1425 86
"10629" "2012-11-22" 1430 64
"10724" "2012-11-22" 1435 22
"10745" "2012-11-22" 1440 0
"10800" "2012-11-22" 1445 39
"10869" "2012-11-22" 1450 15
"10931" "2012-11-22" 1455 41
"10983" "2012-11-22" 1500 0
"11053" "2012-11-22" 1505 0
"11112" "2012-11-22" 1510 0
"11178" "2012-11-22" 1515 0
"11226" "2012-11-22" 1520 0
"11289" "2012-11-22" 1525 0
"11356" "2012-11-22" 1530 0
"11412" "2012-11-22" 1535 291
"11505" "2012-11-22" 1540 520
"11539" "2012-11-22" 1545 532
"11599" "2012-11-22" 1550 504
"11659" "2012-11-22" 1555 504
"11724" "2012-11-22" 1600 533
"11781" "2012-11-22" 1605 522
"11843" "2012-11-22" 1610 546
"11900" "2012-11-22" 1615 546
"11963" "2012-11-22" 1620 541
"12039" "2012-11-22" 1625 546
"12092" "2012-11-22" 1630 510
"12186" "2012-11-22" 1635 468
"12240" "2012-11-22" 1640 493
"12275" "2012-11-22" 1645 511
"12333" "2012-11-22" 1650 142
"12386" "2012-11-22" 1655 45
"12446" "2012-11-22" 1700 42
"12550" "2012-11-22" 1705 71
"12590" "2012-11-22" 1710 74
"12643" "2012-11-22" 1715 79
"12690" "2012-11-22" 1720 201
"12759" "2012-11-22" 1725 71
"12822" "2012-11-22" 1730 12
"12876" "2012-11-22" 1735 0
"12947" "2012-11-22" 1740 28
"12994" "2012-11-22" 1745 15
"13059" "2012-11-22" 1750 0
"13121" "2012-11-22" 1755 0
"13178" "2012-11-22" 1800 0
"13259" "2012-11-22" 1805 10
"13318" "2012-11-22" 1810 46
"13367" "2012-11-22" 1815 15
"13421" "2012-11-22" 1820 32
"13509" "2012-11-22" 1825 0
"13548" "2012-11-22" 1830 0
"13606" "2012-11-22" 1835 44
"13691" "2012-11-22" 1840 113
"13745" "2012-11-22" 1845 425
"13789" "2012-11-22" 1850 468
"13868" "2012-11-22" 1855 475
"13936" "2012-11-22" 1900 439
"13993" "2012-11-22" 1905 484
"14038" "2012-11-22" 1910 380
"14095" "2012-11-22" 1915 68
"14170" "2012-11-22" 1920 65
"14273" "2012-11-22" 1925 24
"14307" "2012-11-22" 1930 250
"14361" "2012-11-22" 1935 567
"14402" "2012-11-22" 1940 136
"14468" "2012-11-22" 1945 33
"14540" "2012-11-22" 1950 0
"14609" "2012-11-22" 1955 28
"14648" "2012-11-22" 2000 0
"14762" "2012-11-22" 2005 0
"14813" "2012-11-22" 2010 8
"14830" "2012-11-22" 2015 36
"14890" "2012-11-22" 2020 0
"14947" "2012-11-22" 2025 0
"15035" "2012-11-22" 2030 0
"15088" "2012-11-22" 2035 0
"15143" "2012-11-22" 2040 38
"15212" "2012-11-22" 2045 0
"15251" "2012-11-22" 2050 0
"15317" "2012-11-22" 2055 0
"15406" "2012-11-22" 2100 0
"15460" "2012-11-22" 2105 0
"15514" "2012-11-22" 2110 0
"15563" "2012-11-22" 2115 0
"15633" "2012-11-22" 2120 0
"15686" "2012-11-22" 2125 0
"15773" "2012-11-22" 2130 0
"15817" "2012-11-22" 2135 0
"15862" "2012-11-22" 2140 0
"15929" "2012-11-22" 2145 0
"15993" "2012-11-22" 2150 0
"16085" "2012-11-22" 2155 0
"16158" "2012-11-22" 2200 0
"16166" "2012-11-22" 2205 0
"16229" "2012-11-22" 2210 0
"16337" "2012-11-22" 2215 0
"16378" "2012-11-22" 2220 0
"16446" "2012-11-22" 2225 0
"16514" "2012-11-22" 2230 0
"16568" "2012-11-22" 2235 0
"16598" "2012-11-22" 2240 0
"16657" "2012-11-22" 2245 0
"16735" "2012-11-22" 2250 0
"16780" "2012-11-22" 2255 0
"16872" "2012-11-22" 2300 0
"16952" "2012-11-22" 2305 0
"16972" "2012-11-22" 2310 0
"17025" "2012-11-22" 2315 0
"17085" "2012-11-22" 2320 0
"17160" "2012-11-22" 2325 0
"17214" "2012-11-22" 2330 0
"17312" "2012-11-22" 2335 0
"17339" "2012-11-22" 2340 0
"17397" "2012-11-22" 2345 0
"17460" "2012-11-22" 2350 0
"17508" "2012-11-22" 2355 0
"2" "2012-11-23" 0 0
"70" "2012-11-23" 5 0
"165" "2012-11-23" 10 0
"206" "2012-11-23" 15 0
"274" "2012-11-23" 20 0
"329" "2012-11-23" 25 0
"382" "2012-11-23" 30 0
"453" "2012-11-23" 35 0
"527" "2012-11-23" 40 0
"576" "2012-11-23" 45 0
"631" "2012-11-23" 50 0
"699" "2012-11-23" 55 0
"753" "2012-11-23" 100 0
"823" "2012-11-23" 105 0
"876" "2012-11-23" 110 0
"946" "2012-11-23" 115 0
"987" "2012-11-23" 120 0
"1056" "2012-11-23" 125 0
"1113" "2012-11-23" 130 0
"1209" "2012-11-23" 135 0
"1257" "2012-11-23" 140 0
"1321" "2012-11-23" 145 0
"1369" "2012-11-23" 150 0
"1417" "2012-11-23" 155 0
"1521" "2012-11-23" 200 0
"1563" "2012-11-23" 205 0
"1631" "2012-11-23" 210 0
"1686" "2012-11-23" 215 0
"1725" "2012-11-23" 220 0
"1781" "2012-11-23" 225 0
"1853" "2012-11-23" 230 0
"1920" "2012-11-23" 235 0
"1975" "2012-11-23" 240 0
"2074" "2012-11-23" 245 0
"2131" "2012-11-23" 250 0
"2189" "2012-11-23" 255 0
"2233" "2012-11-23" 300 0
"2305" "2012-11-23" 305 0
"2359" "2012-11-23" 310 0
"2414" "2012-11-23" 315 0
"2445" "2012-11-23" 320 0
"2549" "2012-11-23" 325 0
"2599" "2012-11-23" 330 0
"2676" "2012-11-23" 335 0
"2727" "2012-11-23" 340 0
"2803" "2012-11-23" 345 0
"2835" "2012-11-23" 350 0
"2881" "2012-11-23" 355 0
"2983" "2012-11-23" 400 0
"3044" "2012-11-23" 405 0
"3085" "2012-11-23" 410 0
"3139" "2012-11-23" 415 0
"3232" "2012-11-23" 420 0
"3294" "2012-11-23" 425 0
"3353" "2012-11-23" 430 0
"3414" "2012-11-23" 435 0
"3454" "2012-11-23" 440 0
"3511" "2012-11-23" 445 0
"3595" "2012-11-23" 450 0
"3650" "2012-11-23" 455 0
"3700" "2012-11-23" 500 0
"3745" "2012-11-23" 505 0
"3833" "2012-11-23" 510 0
"3883" "2012-11-23" 515 0
"3937" "2012-11-23" 520 0
"4007" "2012-11-23" 525 0
"4075" "2012-11-23" 530 0
"4142" "2012-11-23" 535 0
"4183" "2012-11-23" 540 0
"4261" "2012-11-23" 545 0
"4306" "2012-11-23" 550 0
"4361" "2012-11-23" 555 0
"4445" "2012-11-23" 600 0
"4513" "2012-11-23" 605 0
"4540" "2012-11-23" 610 0
"4607" "2012-11-23" 615 0
"4662" "2012-11-23" 620 0
"4730" "2012-11-23" 625 0
"4788" "2012-11-23" 630 0
"4880" "2012-11-23" 635 0
"4925" "2012-11-23" 640 0
"4991" "2012-11-23" 645 0
"5022" "2012-11-23" 650 0
"5117" "2012-11-23" 655 0
"5171" "2012-11-23" 700 0
"5242" "2012-11-23" 705 0
"5280" "2012-11-23" 710 0
"5322" "2012-11-23" 715 0
"5423" "2012-11-23" 720 0
"5480" "2012-11-23" 725 0
"5539" "2012-11-23" 730 0
"5610" "2012-11-23" 735 0
"5637" "2012-11-23" 740 0
"5691" "2012-11-23" 745 0
"5774" "2012-11-23" 750 0
"5844" "2012-11-23" 755 0
"5913" "2012-11-23" 800 0
"5967" "2012-11-23" 805 0
"6020" "2012-11-23" 810 0
"6061" "2012-11-23" 815 0
"6117" "2012-11-23" 820 0
"6217" "2012-11-23" 825 0
"6257" "2012-11-23" 830 0
"6311" "2012-11-23" 835 0
"6392" "2012-11-23" 840 0
"6445" "2012-11-23" 845 0
"6488" "2012-11-23" 850 0
"6561" "2012-11-23" 855 0
"6615" "2012-11-23" 900 0
"6682" "2012-11-23" 905 0
"6752" "2012-11-23" 910 0
"6818" "2012-11-23" 915 0
"6886" "2012-11-23" 920 0
"6944" "2012-11-23" 925 0
"7007" "2012-11-23" 930 0
"7061" "2012-11-23" 935 0
"7123" "2012-11-23" 940 0
"7187" "2012-11-23" 945 0
"7231" "2012-11-23" 950 0
"7285" "2012-11-23" 955 0
"7353" "2012-11-23" 1000 0
"7434" "2012-11-23" 1005 0
"7489" "2012-11-23" 1010 0
"7507" "2012-11-23" 1015 0
"7616" "2012-11-23" 1020 0
"7671" "2012-11-23" 1025 97
"7743" "2012-11-23" 1030 17
"7792" "2012-11-23" 1035 0
"7823" "2012-11-23" 1040 0
"7875" "2012-11-23" 1045 0
"7981" "2012-11-23" 1050 0
"8050" "2012-11-23" 1055 0
"8090" "2012-11-23" 1100 15
"8171" "2012-11-23" 1105 0
"8217" "2012-11-23" 1110 0
"8244" "2012-11-23" 1115 0
"8298" "2012-11-23" 1120 0
"8399" "2012-11-23" 1125 55
"8452" "2012-11-23" 1130 29
"8519" "2012-11-23" 1135 35
"8574" "2012-11-23" 1140 0
"8603" "2012-11-23" 1145 8
"8710" "2012-11-23" 1150 30
"8783" "2012-11-23" 1155 59
"8841" "2012-11-23" 1200 0
"8897" "2012-11-23" 1205 0
"8931" "2012-11-23" 1210 0
"8975" "2012-11-23" 1215 0
"9086" "2012-11-23" 1220 0
"9150" "2012-11-23" 1225 0
"9207" "2012-11-23" 1230 62
"9270" "2012-11-23" 1235 306
"9312" "2012-11-23" 1240 435
"9354" "2012-11-23" 1245 521
"9452" "2012-11-23" 1250 505
"9511" "2012-11-23" 1255 533
"9565" "2012-11-23" 1300 441
"9618" "2012-11-23" 1305 526
"9680" "2012-11-23" 1310 395
"9724" "2012-11-23" 1315 404
"9807" "2012-11-23" 1320 343
"9865" "2012-11-23" 1325 174
"9919" "2012-11-23" 1330 324
"9960" "2012-11-23" 1335 274
"10058" "2012-11-23" 1340 489
"10085" "2012-11-23" 1345 463
"10167" "2012-11-23" 1350 444
"10221" "2012-11-23" 1355 454
"10264" "2012-11-23" 1400 421
"10317" "2012-11-23" 1405 511
"10428" "2012-11-23" 1410 216
"10483" "2012-11-23" 1415 34
"10537" "2012-11-23" 1420 9
"10579" "2012-11-23" 1425 50
"10624" "2012-11-23" 1430 119
"10678" "2012-11-23" 1435 0
"10756" "2012-11-23" 1440 21
"10826" "2012-11-23" 1445 63
"10893" "2012-11-23" 1450 529
"10960" "2012-11-23" 1455 662
"11010" "2012-11-23" 1500 577
"11065" "2012-11-23" 1505 523
"11105" "2012-11-23" 1510 710
"11195" "2012-11-23" 1515 742
"11285" "2012-11-23" 1520 760
"11336" "2012-11-23" 1525 744
"11385" "2012-11-23" 1530 760
"11453" "2012-11-23" 1535 758
"11507" "2012-11-23" 1540 730
"11535" "2012-11-23" 1545 482
"11633" "2012-11-23" 1550 245
"11706" "2012-11-23" 1555 23
"11728" "2012-11-23" 1600 0
"11797" "2012-11-23" 1605 35
"11864" "2012-11-23" 1610 22
"11904" "2012-11-23" 1615 0
"11985" "2012-11-23" 1620 0
"12069" "2012-11-23" 1625 0
"12126" "2012-11-23" 1630 0
"12180" "2012-11-23" 1635 0
"12244" "2012-11-23" 1640 19
"12317" "2012-11-23" 1645 16
"12382" "2012-11-23" 1650 18
"12443" "2012-11-23" 1655 29
"12482" "2012-11-23" 1700 23
"12523" "2012-11-23" 1705 0
"12609" "2012-11-23" 1710 0
"12673" "2012-11-23" 1715 49
"12731" "2012-11-23" 1720 31
"12763" "2012-11-23" 1725 56
"12840" "2012-11-23" 1730 43
"12881" "2012-11-23" 1735 377
"12949" "2012-11-23" 1740 107
"13033" "2012-11-23" 1745 0
"13101" "2012-11-23" 1750 0
"13142" "2012-11-23" 1755 0
"13183" "2012-11-23" 1800 0
"13264" "2012-11-23" 1805 0
"13304" "2012-11-23" 1810 0
"13400" "2012-11-23" 1815 12
"13468" "2012-11-23" 1820 294
"13491" "2012-11-23" 1825 396
"13553" "2012-11-23" 1830 446
"13650" "2012-11-23" 1835 435
"13709" "2012-11-23" 1840 434
"13762" "2012-11-23" 1845 462
"13818" "2012-11-23" 1850 252
"13853" "2012-11-23" 1855 23
"13960" "2012-11-23" 1900 16
"14013" "2012-11-23" 1905 0
"14079" "2012-11-23" 1910 10
"14120" "2012-11-23" 1915 31
"14160" "2012-11-23" 1920 71
"14243" "2012-11-23" 1925 0
"14297" "2012-11-23" 1930 0
"14392" "2012-11-23" 1935 29
"14456" "2012-11-23" 1940 50
"14490" "2012-11-23" 1945 0
"14579" "2012-11-23" 1950 49
"14636" "2012-11-23" 1955 24
"14680" "2012-11-23" 2000 0
"14721" "2012-11-23" 2005 0
"14764" "2012-11-23" 2010 0
"14834" "2012-11-23" 2015 0
"14926" "2012-11-23" 2020 44
"14952" "2012-11-23" 2025 19
"15036" "2012-11-23" 2030 0
"15082" "2012-11-23" 2035 0
"15146" "2012-11-23" 2040 0
"15200" "2012-11-23" 2045 0
"15283" "2012-11-23" 2050 0
"15324" "2012-11-23" 2055 0
"15379" "2012-11-23" 2100 0
"15487" "2012-11-23" 2105 0
"15541" "2012-11-23" 2110 87
"15586" "2012-11-23" 2115 58
"15630" "2012-11-23" 2120 0
"15694" "2012-11-23" 2125 0
"15757" "2012-11-23" 2130 0
"15818" "2012-11-23" 2135 0
"15908" "2012-11-23" 2140 0
"15943" "2012-11-23" 2145 0
"16000" "2012-11-23" 2150 0
"16068" "2012-11-23" 2155 0
"16123" "2012-11-23" 2200 0
"16179" "2012-11-23" 2205 0
"16283" "2012-11-23" 2210 0
"16326" "2012-11-23" 2215 0
"16392" "2012-11-23" 2220 0
"16449" "2012-11-23" 2225 0
"16504" "2012-11-23" 2230 0
"16549" "2012-11-23" 2235 0
"16613" "2012-11-23" 2240 0
"16712" "2012-11-23" 2245 0
"16763" "2012-11-23" 2250 0
"16803" "2012-11-23" 2255 0
"16874" "2012-11-23" 2300 0
"16954" "2012-11-23" 2305 0
"17009" "2012-11-23" 2310 0
"17053" "2012-11-23" 2315 0
"17107" "2012-11-23" 2320 0
"17191" "2012-11-23" 2325 0
"17256" "2012-11-23" 2330 0
"17321" "2012-11-23" 2335 0
"17370" "2012-11-23" 2340 0
"17410" "2012-11-23" 2345 0
"17480" "2012-11-23" 2350 0
"17511" "2012-11-23" 2355 0
"5" "2012-11-24" 0 0
"85" "2012-11-24" 5 0
"141" "2012-11-24" 10 0
"237" "2012-11-24" 15 0
"291" "2012-11-24" 20 0
"332" "2012-11-24" 25 0
"400" "2012-11-24" 30 0
"441" "2012-11-24" 35 0
"498" "2012-11-24" 40 0
"565" "2012-11-24" 45 0
"624" "2012-11-24" 50 0
